Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-03-20,2018,3,20,Tuesday,11,2018-11,100.27,100.94,99.85,100.33,777600,93.1,0.002598238258900265,92.94500000000001,95.51180000000001
2018-03-21,2018,3,21,Wednesday,11,2018-11,99.32,99.37,97.36,98.47,1492500,91.38,-0.018538950093474504,92.98928571428571,95.2366
2018-03-22,2018,3,22,Thursday,11,2018-11,98.28,99.31,97.01,97.05,996800,90.06,-0.014420522769415633,92.86857142857143,94.9402
2018-03-23,2018,3,23,Friday,11,2018-11,97.3,98.55,95.92,96.06,1418200,89.14,-0.010200958440768737,92.64357142857143,94.68
2018-03-26,2018,3,26,Monday,12,2018-12,96.91,98.15,96.3,98.02,1085300,90.96,0.020403861189245198,92.55428571428571,94.46960000000001
2018-03-27,2018,3,27,Tuesday,12,2018-12,98.08,98.82,97.34,97.79,1032500,90.75,-0.0023464308208028806,92.41571428571429,94.2702
2018-03-28,2018,3,28,Wednesday,12,2018-12,98.05,99.44,98.05,98.25,1063700,91.17,0.004703983088495178,92.32285714285715,94.09720000000002
2018-03-29,2018,3,29,Thursday,12,2018-12,98.69,99.52,98.51,98.96,896900,91.83,0.007226322198893298,92.23,93.92560000000002
2018-04-02,2018,4,2,Monday,13,2018-13,98.54,98.69,96.51,97.04,804300,90.05,-0.019401586614798627,91.96714285714286,93.73939999999999
2018-04-03,2018,4,3,Tuesday,13,2018-13,97.63,98.2,96.79,97.81,848300,90.77,0.00793473614915996,91.70285714285714,93.5386
2018-04-04,2018,4,4,Wednesday,13,2018-13,97.25,101.07,97.25,100.6,1331000,93.35,0.028524849497596927,91.63071428571428,93.3784
2018-04-05,2018,4,5,Thursday,13,2018-13,101.0,101.0,99.04,99.7,1039000,92.52,-0.008946668382889267,91.54857142857144,93.186
2018-04-06,2018,4,6,Friday,13,2018-13,99.38,100.63,98.3,98.85,774000,91.73,-0.008525318755255973,91.405,92.98700000000001
2018-04-09,2018,4,9,Monday,14,2018-14,99.17,100.38,98.12,99.36,744800,92.2,0.00515939110984176,91.35785714285714,92.78040000000001
2018-04-10,2018,4,10,Tuesday,14,2018-14,97.21,97.96,95.53,95.86,2460900,88.96,-0.03522562149829156,91.06214285714285,92.512
2018-04-11,2018,4,11,Wednesday,14,2018-14,95.79,97.16,95.67,96.65,1027800,89.69,0.008241337187427034,90.94142857142856,92.28399999999999
2018-04-12,2018,4,12,Thursday,14,2018-14,96.88,97.0,95.1,95.57,776800,88.69,-0.01117429732977826,90.84357142857142,92.0386
2018-04-13,2018,4,13,Friday,14,2018-14,95.66,96.29,95.36,95.96,709000,89.05,0.004080652656669681,90.83714285714287,91.78559999999999
2018-04-16,2018,4,16,Monday,15,2018-15,95.78,97.18,95.46,96.8,1108600,89.83,0.008753661924153722,90.75642857142857,91.66919999999999
2018-04-17,2018,4,17,Tuesday,15,2018-15,96.98,97.3,96.24,96.7,774700,89.74,-0.0010331262890721504,90.6842857142857,91.5658
2018-04-18,2018,4,18,Wednesday,15,2018-15,96.56,96.69,95.31,95.34,1100800,88.47,-0.014063994243061928,90.49142857142856,91.48859999999999
2018-04-19,2018,4,19,Thursday,15,2018-15,95.1,95.19,93.05,93.56,1851500,86.82,-0.018670034381389367,90.13357142857141,91.3576
2018-04-20,2018,4,20,Friday,15,2018-15,93.71,94.42,92.06,92.48,1828900,85.82,-0.011543438268488693,89.83142857142857,91.2482
2018-04-23,2018,4,23,Monday,16,2018-16,92.72,93.43,92.31,93.18,1284200,86.47,0.007569172198800933,89.52428571428572,91.17739999999999
2018-04-24,2018,4,24,Tuesday,16,2018-16,93.47,93.83,91.92,92.77,1607900,86.09,-0.004399989270901239,89.00571428571428,91.0618
2018-04-25,2018,4,25,Wednesday,16,2018-16,92.6,94.25,92.51,93.54,1384400,86.8,0.008300043708695304,88.59714285714286,90.95839999999998
2018-04-26,2018,4,26,Thursday,16,2018-16,93.01,94.5,91.4,93.29,3524500,86.57,-0.0026725667574778456,88.22857142857141,90.8548
2018-04-27,2018,4,27,Friday,16,2018-16,92.29,94.12,92.03,93.38,1774000,86.65,0.0009647445656555398,87.83214285714284,90.7624
2018-04-30,2018,4,30,Monday,17,2018-17,93.57,94.0,91.85,91.94,1287700,85.32,-0.015420947646379801,87.57214285714285,90.6108
2018-05-01,2018,5,1,Tuesday,17,2018-17,92.0,92.19,90.88,91.32,1418600,84.74,-0.00674354575907854,87.21857142857142,90.449
2018-05-02,2018,5,2,Wednesday,17,2018-17,90.69,91.18,89.47,89.54,2257100,83.09,-0.01949199945369895,86.81857142857143,90.2692
2018-05-03,2018,5,3,Thursday,17,2018-17,90.01,90.49,89.1,89.7,1728400,83.24,0.0017869008898510064,86.40357142857144,90.1294
2018-05-04,2018,5,4,Friday,17,2018-17,89.69,92.22,89.5,91.78,1236200,85.17,0.02318845972790684,86.07071428571429,90.03120000000001
2018-05-07,2018,5,7,Monday,18,2018-18,91.9,91.99,91.19,91.66,1270300,85.06,-0.0013073998473043247,85.73642857142856,89.93299999999999
2018-05-08,2018,5,8,Tuesday,18,2018-18,91.25,92.52,90.95,92.15,1395400,85.51,0.00534578479590242,85.52499999999999,89.82440000000001
2018-05-09,2018,5,9,Wednesday,18,2018-18,92.39,92.88,91.98,92.61,903300,85.94,0.004991888660478505,85.46214285714287,89.7208
2018-05-10,2018,5,10,Thursday,18,2018-18,92.94,93.31,92.6,92.89,730000,86.2,0.003023259075947138,85.48928571428571,89.6212
2018-05-11,2018,5,11,Friday,18,2018-18,93.0,93.67,92.16,92.46,704100,85.8,-0.004628890012549625,85.44142857142856,89.52199999999999
2018-05-14,2018,5,14,Monday,19,2018-19,92.32,92.67,92.25,92.54,898100,85.88,0.0008652785101310734,85.42642857142857,89.40459999999999
2018-05-15,2018,5,15,Tuesday,19,2018-19,91.86,94.29,90.67,92.65,2542000,85.98,0.0011885405782483538,85.36785714285715,89.2784
2018-05-16,2018,5,16,Wednesday,19,2018-19,92.94,93.67,92.75,93.64,1709400,86.9,0.010685231488058777,85.39142857142858,89.17219999999999
2018-05-17,2018,5,17,Thursday,19,2018-19,93.61,93.86,92.26,92.6,1117300,85.93,-0.011106259712248323,85.34,89.037
2018-05-18,2018,5,18,Friday,19,2018-19,91.93,92.43,90.03,91.49,1681000,84.9,-0.011987090252192134,85.31000000000002,88.8856
2018-05-21,2018,5,21,Monday,20,2018-20,91.72,92.25,91.2,92.06,1021400,85.43,0.0062303509896788345,85.35928571428572,88.7316
2018-05-22,2018,5,22,Tuesday,20,2018-20,92.19,92.68,91.41,91.65,816700,85.05,-0.004453608446289947,85.49928571428572,88.558
2018-05-23,2018,5,23,Wednesday,20,2018-20,91.64,92.16,91.19,92.1,1040500,85.47,0.004910039570962921,85.65857142857142,88.37799999999999
2018-05-24,2018,5,24,Thursday,20,2018-20,91.62,92.21,90.83,91.67,809400,85.68,0.0024711882904790983,85.69500000000001,88.20439999999999
2018-05-25,2018,5,25,Friday,20,2018-20,91.66,93.24,91.59,92.03,1401900,86.01,0.003927253337626668,85.76285714285714,88.05120000000001
2018-05-29,2018,5,29,Tuesday,21,2018-21,91.75,92.37,91.23,91.59,1124800,85.6,-0.004781140187912314,85.76928571428573,87.8884
2018-05-30,2018,5,30,Wednesday,21,2018-21,91.73,92.13,91.26,91.6,1677100,85.61,0.0001091782257442997,85.74571428571429,87.74340000000001
2018-05-31,2018,5,31,Thursday,21,2018-21,91.63,91.63,89.68,90.04,2342100,84.15,-0.01703038949379898,85.59928571428573,87.56439999999999
2018-06-01,2018,6,1,Friday,21,2018-21,90.12,90.42,89.85,90.01,1184000,84.13,-0.00033326364653896157,85.48,87.41940000000001
2018-06-04,2018,6,4,Monday,22,2018-22,90.5,91.59,90.4,91.31,1746400,85.34,0.014442944036391792,85.44142857142857,87.325
2018-06-05,2018,6,5,Tuesday,22,2018-22,91.38,91.43,90.24,90.5,1118000,84.58,-0.008870999680222091,85.34142857142857,87.23379999999999
2018-06-06,2018,6,6,Wednesday,22,2018-22,90.5,90.66,89.63,90.55,894600,84.63,0.0005524659056377335,85.17928571428571,87.10719999999999
2018-06-07,2018,6,7,Thursday,22,2018-22,89.96,91.57,89.29,91.08,1265200,85.13,0.005853265664104823,85.12214285714286,86.9948
2018-06-08,2018,6,8,Friday,22,2018-22,91.21,92.0,91.13,91.77,1000600,85.77,0.0075755681429641175,85.1842857142857,86.88679999999998
2018-06-11,2018,6,11,Monday,23,2018-23,92.0,92.83,91.6,92.41,1254300,86.37,0.0069741458039001,85.25142857142858,86.77759999999998
2018-06-12,2018,6,12,Tuesday,23,2018-23,92.73,93.5,92.32,93.38,864700,87.28,0.010496666178472891,85.41071428571429,86.72220000000002
2018-06-13,2018,6,13,Wednesday,23,2018-23,91.69,92.22,89.84,91.22,2894400,85.26,-0.023131314376337864,85.3957142857143,86.61200000000001
2018-06-14,2018,6,14,Thursday,23,2018-23,91.55,92.3,91.19,92.14,1260800,86.12,0.010085405089155008,85.42714285714285,86.4674
2018-06-15,2018,6,15,Friday,23,2018-23,91.9,94.0,91.8,94.0,2530400,87.86,0.02018681798836308,85.55928571428572,86.3742
2018-06-18,2018,6,18,Monday,24,2018-24,93.09,93.96,91.29,91.55,1346700,85.57,-0.026063825352848458,85.55714285714285,86.25099999999999
2018-06-19,2018,6,19,Tuesday,24,2018-24,91.54,92.42,91.3,91.92,1272500,85.91,0.004041447709590695,85.57857142857142,86.1252
2018-06-20,2018,6,20,Wednesday,24,2018-24,91.94,92.38,91.11,91.86,707400,85.86,-0.0006527175161141763,85.70071428571428,86.0632
2018-06-21,2018,6,21,Thursday,24,2018-24,91.92,92.46,91.68,91.91,1224600,85.9,0.0005442865287794696,85.82714285714287,85.9874
2018-06-22,2018,6,22,Friday,24,2018-24,92.19,93.15,91.93,92.67,931200,86.61,0.008268921164372278,85.91785714285713,85.9458
2018-06-25,2018,6,25,Monday,25,2018-25,92.75,94.38,92.75,94.2,1488900,88.04,0.016510207626660334,86.16499999999999,85.92560000000002
2018-06-26,2018,6,26,Tuesday,25,2018-25,94.14,94.41,93.4,94.04,1715100,87.89,-0.00169845139361402,86.39785714285715,85.88680000000001
2018-06-27,2018,6,27,Wednesday,25,2018-25,93.84,95.01,93.56,93.93,1037800,87.79,-0.0011696719640871267,86.58785714285715,85.84779999999999
2018-06-28,2018,6,28,Thursday,25,2018-25,93.98,94.86,93.49,94.18,895000,88.02,0.002661458406206574,86.74857142857142,85.8388
2018-06-29,2018,6,29,Friday,25,2018-25,94.45,94.45,93.03,93.06,1193200,86.98,-0.011892117806722724,86.79214285714286,85.84199999999998
2018-07-02,2018,7,2,Monday,26,2018-26,92.9,93.17,91.78,92.23,1094000,86.2,-0.008919000069208871,86.715,85.84960000000001
2018-07-03,2018,7,3,Tuesday,26,2018-26,92.53,93.33,91.93,92.77,635600,86.71,0.005854889857938028,86.81857142857143,85.8544
2018-07-05,2018,7,5,Thursday,26,2018-26,93.24,95.2,92.84,95.16,1195400,88.94,0.025762749387535644,87.02,85.9114
2018-07-06,2018,7,6,Friday,26,2018-26,95.15,96.3,94.38,95.55,1259100,89.3,0.004098381397978912,87.12285714285713,85.96140000000001
2018-07-09,2018,7,9,Monday,27,2018-27,95.24,95.82,93.64,93.92,785900,87.78,-0.017059186662868986,87.2807142857143,85.98559999999999
2018-07-10,2018,7,10,Tuesday,27,2018-27,93.91,94.18,93.22,93.81,926200,87.68,-0.00117116648094584,87.40714285714284,86.0062
2018-07-11,2018,7,11,Wednesday,27,2018-27,93.78,94.49,93.57,94.04,929700,87.89,0.0024517609762770842,87.55214285714285,86.05760000000001
2018-07-12,2018,7,12,Thursday,27,2018-27,94.2,94.55,93.17,93.66,884300,87.54,-0.004041032179303294,87.6692857142857,86.11359999999999
2018-07-13,2018,7,13,Friday,27,2018-27,93.6,94.39,93.51,93.99,856100,87.85,0.0035236892494794336,87.75785714285715,86.2088
2018-07-16,2018,7,16,Monday,28,2018-28,94.0,94.14,92.48,92.75,776800,86.69,-0.01319301384377547,87.66142857142857,86.27779999999998
2018-07-17,2018,7,17,Tuesday,28,2018-28,92.7,93.95,92.7,93.56,601800,87.44,0.00873309639172315,87.62928571428571,86.3232
2018-07-18,2018,7,18,Wednesday,28,2018-28,93.45,93.48,91.31,91.41,1092400,85.44,-0.022979759841647573,87.46142857142857,86.3308
2018-07-19,2018,7,19,Thursday,28,2018-28,91.41,92.8,91.25,92.23,976000,86.2,0.008970419903737481,87.33142857142857,86.34460000000001
2018-07-20,2018,7,20,Friday,28,2018-28,92.26,92.41,91.56,91.92,842200,85.91,-0.0033611273619097437,87.255,86.34400000000001
2018-07-23,2018,7,23,Monday,29,2018-29,91.62,92.0,90.52,91.04,834900,85.09,-0.009573545456757482,87.17571428571429,86.3218
2018-07-24,2018,7,24,Tuesday,29,2018-29,90.93,92.46,90.67,92.06,1400300,86.04,0.011203723545904598,87.12785714285714,86.32660000000001
2018-07-25,2018,7,25,Wednesday,29,2018-29,92.35,93.08,91.67,92.83,1444900,86.76,0.008364336083317214,86.97214285714287,86.3442
2018-07-26,2018,7,26,Thursday,29,2018-29,95.0,101.69,94.78,99.66,3534700,93.15,0.07357536791377206,87.24714285714285,86.4876
2018-07-27,2018,7,27,Friday,29,2018-29,99.17,99.17,96.79,96.99,2216800,90.65,-0.026791167027062412,87.45214285714285,86.5626
2018-07-30,2018,7,30,Monday,30,2018-30,96.4,97.99,96.28,97.8,1567300,91.41,0.008351321762385844,87.71857142857144,86.67219999999999
2018-07-31,2018,7,31,Tuesday,30,2018-30,98.0,98.7,97.17,98.21,1631500,91.79,0.004192408942870873,87.99714285714286,86.81
2018-08-01,2018,8,1,Wednesday,30,2018-30,98.32,98.44,96.5,96.53,1377100,90.22,-0.017106400882574202,88.18857142857144,86.9058
2018-08-02,2018,8,2,Thursday,30,2018-30,96.26,97.64,95.81,97.54,1253100,91.16,0.010463107293402274,88.42499999999998,87.02799999999999
2018-08-03,2018,8,3,Friday,30,2018-30,98.05,100.84,97.72,99.16,1365300,92.68,0.016608546475802566,88.85285714285715,87.17220000000002
2018-08-06,2018,8,6,Monday,31,2018-31,99.47,100.27,98.96,100.07,1260100,93.53,0.009177162202143485,89.28785714285713,87.3292
2018-08-07,2018,8,7,Tuesday,31,2018-31,100.1,100.11,98.02,98.58,1373800,92.14,-0.014889518955257919,89.76642857142858,87.4518
2018-08-08,2018,8,8,Wednesday,31,2018-31,98.52,98.67,97.49,97.69,748400,91.3,-0.00902819899316809,90.13071428571428,87.5658
2018-08-09,2018,8,9,Thursday,31,2018-31,97.79,98.03,96.92,97.34,764200,90.98,-0.0035828804527207048,90.49285714285715,87.6732
2018-08-10,2018,8,10,Friday,31,2018-31,97.1,97.96,96.76,97.7,633900,91.31,0.003698408699738698,90.93714285714285,87.81640000000002
2018-08-13,2018,8,13,Monday,32,2018-32,97.73,98.13,97.0,98.06,712200,91.65,0.003684697322764663,91.33785714285715,87.9668
2018-08-14,2018,8,14,Tuesday,32,2018-32,98.1,98.91,97.91,98.61,626000,92.16,0.005608938006163688,91.72357142857142,88.1032
2018-08-15,2018,8,15,Wednesday,32,2018-32,98.85,100.51,98.01,100.44,1118200,93.87,0.018557934201257176,91.775,88.289
2018-08-16,2018,8,16,Thursday,32,2018-32,100.7,101.12,99.75,100.5,1457400,93.93,0.000597430844189839,92.00928571428572,88.475
2018-08-17,2018,8,17,Friday,32,2018-32,100.5,101.96,100.28,101.48,2508600,94.85,0.009751371540446474,92.255,88.66940000000001
2018-08-20,2018,8,20,Monday,33,2018-33,101.9,102.77,101.69,102.44,965000,95.74,0.009459802956299113,92.53714285714285,88.86880000000001
2018-08-21,2018,8,21,Tuesday,33,2018-33,102.19,102.44,100.42,101.09,971000,94.48,-0.013178518557357743,92.84142857142857,89.03099999999999
2018-08-22,2018,8,22,Wednesday,33,2018-33,101.0,101.04,99.7,100.2,818200,93.65,-0.008804116285717534,93.01928571428573,89.1584
2018-08-23,2018,8,23,Thursday,33,2018-33,99.13,99.49,98.77,98.99,654400,93.19,-0.004905600430144319,93.05571428571429,89.317
2018-08-24,2018,8,24,Friday,33,2018-33,98.98,100.02,98.66,99.77,917900,93.93,0.007879745887221068,93.08428571428571,89.47319999999999
2018-08-27,2018,8,27,Monday,34,2018-34,100.23,100.35,98.85,99.29,612700,93.47,-0.004810988691967166,93.17928571428571,89.5854
2018-08-28,2018,8,28,Tuesday,34,2018-34,99.29,99.58,98.5,98.76,622300,92.97,-0.005337847516539429,93.29857142857144,89.7334
2018-08-29,2018,8,29,Wednesday,34,2018-34,99.26,99.79,99.1,99.61,665500,93.77,0.00860667384026259,93.49785714285714,89.8906
2018-08-30,2018,8,30,Thursday,34,2018-34,99.44,100.33,99.17,99.92,906300,94.07,0.0031120535347082257,93.69500000000001,90.0548
2018-08-31,2018,8,31,Friday,34,2018-34,100.11,100.88,99.86,100.52,1141700,94.63,0.0060047080609646475,93.90785714285714,90.2294
2018-09-04,2018,9,4,Tuesday,35,2018-35,100.71,101.82,100.41,101.5,1232500,95.55,0.009749565587272135,94.15,90.4082
2018-09-05,2018,9,5,Wednesday,35,2018-35,101.26,103.56,101.08,102.87,2057700,96.84,0.013497512386965171,94.36214285714286,90.5842
2018-09-06,2018,9,6,Thursday,35,2018-35,102.81,104.45,102.49,104.24,1292400,98.13,0.013317755812913834,94.66214285714285,90.78900000000002
2018-09-07,2018,9,7,Friday,35,2018-35,103.67,104.05,102.79,103.64,1173100,97.57,-0.005756244055418525,94.85642857142857,90.98460000000001
2018-09-10,2018,9,10,Monday,36,2018-36,103.54,104.75,103.39,104.41,1148100,98.29,0.0074297920774846204,95.03857142857143,91.19
2018-09-11,2018,9,11,Tuesday,36,2018-36,104.74,105.41,103.94,104.24,922400,98.13,-0.0016281252110252886,95.29928571428572,91.41300000000001
2018-09-12,2018,9,12,Wednesday,36,2018-36,104.51,106.09,103.91,106.02,1414500,99.81,0.01707576893360363,95.73928571428571,91.68519999999998
2018-09-13,2018,9,13,Thursday,36,2018-36,106.0,106.63,105.3,106.6,1024400,100.36,0.005470566400493038,96.25142857142858,91.95819999999999
2018-09-14,2018,9,14,Friday,36,2018-36,106.68,106.76,105.3,105.97,967700,99.76,-0.005909717518771673,96.66785714285713,92.1746
2018-09-17,2018,9,17,Monday,37,2018-37,105.9,105.9,103.69,103.77,1831700,97.69,-0.02076066853349301,96.9692857142857,92.3424
2018-09-18,2018,9,18,Tuesday,37,2018-37,103.43,103.96,101.6,103.44,1080000,97.38,-0.0031799616339713843,97.28428571428572,92.5344
2018-09-19,2018,9,19,Wednesday,37,2018-37,103.88,103.88,102.34,102.66,639900,96.65,-0.00754083469714717,97.49,92.71379999999999
2018-09-20,2018,9,20,Thursday,37,2018-37,102.82,103.72,102.55,103.45,871200,97.39,0.007695308081119512,97.72714285714287,92.9038
2018-09-21,2018,9,21,Friday,37,2018-37,104.04,104.74,103.68,103.9,1396200,97.81,0.004350074069315646,97.9542857142857,93.1092
2018-09-24,2018,9,24,Monday,38,2018-38,103.66,103.84,102.06,102.19,619600,96.2,-0.016458123368494726,98.00071428571428,93.2762
2018-09-25,2018,9,25,Tuesday,38,2018-38,101.95,102.53,101.86,102.29,854200,96.3,0.0009784611656076247,97.96214285714287,93.4684
2018-09-26,2018,9,26,Wednesday,38,2018-38,102.39,102.96,101.94,102.0,753800,96.02,-0.0028349855101444943,97.81142857142856,93.64
2018-09-27,2018,9,27,Thursday,38,2018-38,101.41,102.63,101.19,101.74,521300,95.78,-0.0025491510470516676,97.68357142857143,93.8468
2018-09-28,2018,9,28,Friday,38,2018-38,101.5,102.44,101.3,102.0,663100,96.02,0.002555665825266118,97.52142857142857,94.0432
2018-10-01,2018,10,1,Monday,39,2018-39,102.25,102.29,101.2,101.64,777100,95.69,-0.0035294348526407893,97.34714285714286,94.2388
2018-10-02,2018,10,2,Tuesday,39,2018-39,102.23,103.25,101.91,102.7,559400,96.68,0.010428865111022478,97.12357142857142,94.47059999999999
2018-10-03,2018,10,3,Wednesday,39,2018-39,102.61,103.26,101.64,102.1,933100,96.12,-0.00584224532995592,96.82071428571429,94.67219999999999
2018-10-04,2018,10,4,Thursday,39,2018-39,102.0,102.86,101.42,102.73,801900,96.71,0.006170501875264467,96.60285714285715,94.8712
2018-10-05,2018,10,5,Friday,39,2018-39,103.29,104.68,103.16,104.39,1138100,98.27,0.016158750063504757,96.64428571428572,94.97359999999999
2018-10-08,2018,10,8,Monday,40,2018-40,104.01,106.54,104.01,106.23,935300,100.01,0.017626344415754502,96.83214285714284,95.1608
2018-10-09,2018,10,9,Tuesday,40,2018-40,106.02,106.37,104.82,104.92,869800,98.77,-0.012331758684282823,96.98357142857142,95.308
2018-10-10,2018,10,10,Wednesday,40,2018-40,105.13,106.0,103.65,103.74,1176700,97.66,-0.011246703732139873,97.00285714285714,95.42540000000001
2018-10-11,2018,10,11,Thursday,40,2018-40,104.13,104.35,101.66,102.09,952100,96.11,-0.01590526570295503,96.88142857142857,95.5432
2018-10-12,2018,10,12,Friday,40,2018-40,102.53,103.73,101.91,103.41,850000,97.35,0.012929960767640303,96.96357142857143,95.667
2018-10-15,2018,10,15,Monday,41,2018-41,103.36,105.39,103.33,104.96,779500,98.81,0.014988868457201487,97.14285714285714,95.7896
2018-10-16,2018,10,16,Tuesday,41,2018-41,104.93,105.79,104.5,105.5,724700,99.32,0.0051448507944626964,97.37857142857142,95.90540000000001
2018-10-17,2018,10,17,Wednesday,41,2018-41,105.41,105.76,104.39,105.19,849000,99.03,-0.0029384632650610865,97.61071428571428,96.0432
2018-10-18,2018,10,18,Thursday,41,2018-41,105.41,106.35,103.84,104.58,1578900,98.45,-0.005799021493129053,97.78428571428572,96.18619999999999
2018-10-19,2018,10,19,Friday,41,2018-41,105.48,106.79,105.31,106.58,1303800,100.34,0.01912409510290436,98.11642857142859,96.3734
2018-10-22,2018,10,22,Monday,42,2018-42,106.61,107.03,105.42,105.78,941700,99.58,-0.007506106053602468,98.32357142857143,96.5388
2018-10-23,2018,10,23,Tuesday,42,2018-42,105.32,108.0,105.32,107.71,1437300,101.4,0.018245591024240504,98.70071428571428,96.73380000000002
2018-10-24,2018,10,24,Wednesday,42,2018-42,107.9,109.52,107.57,108.17,1799200,101.83,0.0042706457809316145,99.06642857142857,96.92720000000001
2018-10-25,2018,10,25,Thursday,42,2018-42,101.59,103.93,99.15,102.84,2429000,96.82,-0.049274432870899276,98.96285714285715,96.98620000000001
2018-10-26,2018,10,26,Friday,42,2018-42,102.28,103.72,101.42,102.52,1728300,96.51,-0.003111632965058564,98.71285714285715,97.0378
2018-10-29,2018,10,29,Monday,43,2018-43,103.41,107.42,103.41,106.0,2069100,99.79,0.033944770066576924,98.78571428571429,97.1366
2018-10-30,2018,10,30,Tuesday,43,2018-43,106.0,108.09,105.77,108.04,1775600,101.71,0.019245280826219124,99.075,97.256
2018-10-31,2018,10,31,Wednesday,43,2018-43,106.96,108.7,105.42,107.15,1582500,100.87,-0.008237739198492244,99.415,97.38380000000001
2018-11-01,2018,11,1,Thursday,43,2018-43,107.24,107.96,106.67,107.34,956700,101.05,0.0017733065852405527,99.67928571428571,97.5318
2018-11-02,2018,11,2,Friday,43,2018-43,107.25,107.26,105.07,105.84,1166000,99.64,-0.013974553860552241,99.73857142857142,97.6608
2018-11-05,2018,11,5,Monday,44,2018-44,106.22,107.78,106.0,106.97,1206700,100.7,0.010676509458666938,99.83714285714287,97.79619999999998
2018-11-06,2018,11,6,Tuesday,44,2018-44,107.03,107.9,106.76,107.69,884800,101.38,0.006731131644849508,100.00500000000001,97.95439999999999
2018-11-07,2018,11,7,Wednesday,44,2018-44,108.07,108.59,106.63,108.05,1904900,101.72,0.0033427998334167874,100.23857142857143,98.1294
2018-11-08,2018,11,8,Thursday,44,2018-44,107.48,107.99,106.36,107.07,1883300,100.8,-0.009069818060612245,100.27142857142857,98.27
2018-11-09,2018,11,9,Friday,44,2018-44,107.41,108.71,106.87,108.58,1679400,102.22,0.014102893354759782,100.46000000000001,98.433
2018-11-12,2018,11,12,Monday,45,2018-45,108.33,109.8,108.08,108.67,1136700,102.3,0.0008288500420321476,100.52428571428571,98.5864
2018-11-13,2018,11,13,Tuesday,45,2018-45,108.55,109.4,107.63,109.14,1217500,102.75,0.004325020176467076,100.59,98.73039999999999
2018-11-14,2018,11,14,Wednesday,45,2018-45,109.25,109.25,107.58,107.95,995700,101.63,-0.010903469701639912,100.93357142857143,98.82619999999999
2018-11-15,2018,11,15,Thursday,45,2018-45,107.62,108.82,106.78,108.41,1400600,102.06,0.004261226926455697,101.33000000000001,98.9048
2018-11-16,2018,11,16,Friday,45,2018-45,108.44,110.09,108.44,109.15,1606900,102.76,0.006825992144936066,101.54214285714286,99.0086
2018-11-19,2018,11,19,Monday,46,2018-46,108.99,109.69,107.83,108.35,1119100,102.0,-0.007329221738415437,101.56285714285715,99.0828
2018-11-20,2018,11,20,Tuesday,46,2018-46,107.86,109.31,106.42,106.48,1521800,100.91,-0.010666430710273178,101.56571428571428,99.1384
2018-11-21,2018,11,21,Wednesday,46,2018-46,106.3,107.34,105.6,106.16,1319100,100.61,-0.003005195018256135,101.53428571428572,99.15440000000001
2018-11-23,2018,11,23,Friday,46,2018-46,106.22,106.81,106.04,106.21,780200,100.66,0.0004708301784779323,101.60714285714286,99.1604
2018-11-26,2018,11,26,Monday,47,2018-47,106.38,106.69,105.13,106.0,1059800,100.46,-0.0019771776429611254,101.59,99.1744
2018-11-27,2018,11,27,Tuesday,47,2018-47,106.05,107.06,105.46,106.61,1452500,101.04,0.005754561165441929,101.56571428571428,99.2414
2018-11-28,2018,11,28,Wednesday,47,2018-47,105.75,107.14,105.75,106.65,1207300,101.08,0.00037536128807147406,101.52,99.3154
2018-11-29,2018,11,29,Thursday,47,2018-47,106.46,107.76,106.45,107.45,770300,101.83,0.007501087693946973,101.59357142857142,99.419
2018-11-30,2018,11,30,Friday,47,2018-47,107.84,108.49,107.6,108.3,2120900,102.64,0.007910717651758548,101.62357142857142,99.524
2018-12-03,2018,12,3,Monday,48,2018-48,108.52,109.32,107.56,108.93,2094900,103.24,0.0058171389553560715,101.69071428571428,99.6326
2018-12-04,2018,12,4,Tuesday,48,2018-48,109.21,110.3,107.83,108.1,2184900,102.45,-0.0076194426075695265,101.6692857142857,99.75759999999998
2018-12-06,2018,12,6,Thursday,48,2018-48,108.0,108.17,105.1,108.14,1307900,102.49,0.000369889518684996,101.73071428571428,99.88140000000001
2018-12-07,2018,12,7,Friday,48,2018-48,107.93,108.44,106.44,107.14,1101800,101.54,-0.009247317543171207,101.69357142857142,99.9918
2018-12-10,2018,12,10,Monday,49,2018-49,107.59,107.59,105.25,107.13,966200,101.53,-9.331975563453554e-05,101.60571428571428,100.1068
2018-12-11,2018,12,11,Tuesday,49,2018-49,107.66,108.62,107.28,107.91,1251300,102.27,0.007280897714632362,101.625,100.2318
2018-12-12,2018,12,12,Wednesday,49,2018-49,108.33,109.46,108.01,109.03,1047800,103.33,0.010378948326448922,101.79785714285715,100.3846
2018-12-13,2018,12,13,Thursday,49,2018-49,108.91,110.15,108.47,110.01,1233400,104.26,0.00898842921923948,102.05857142857143,100.5362
2018-12-14,2018,12,14,Friday,49,2018-49,109.65,110.0,107.61,107.87,992500,102.23,-0.019452720499912424,102.1707142857143,100.6584
2018-12-17,2018,12,17,Monday,50,2018-50,107.79,108.29,104.52,105.17,988300,99.67,-0.02503014605781806,102.11428571428573,100.7176
2018-12-18,2018,12,18,Tuesday,50,2018-50,105.39,105.66,103.7,104.36,1202600,98.91,-0.007701867461745504,101.96214285714287,100.7304
